,user_id,movie_id,rating,timestamp,gender,age,occupation,zip,title,genres,for_testing
202868,5908,1379,3,957374082,M,25,4,19711,Young Guns II (1990),Action|Comedy|Western,False
822339,2345,3121,4,974413063,M,35,16,98031,"Hitch-Hiker, The (1953)",Film-Noir,False
941251,5367,1542,3,960503705,M,18,4,55344,Brassed Off (1996),Comedy|Drama|Romance,False
644186,604,1077,3,975871076,M,45,17,32256,Sleeper (1973),Comedy|Sci-Fi,False
965556,3503,3117,4,969306803,M,18,4,59715,Ride with the Devil (1999),Drama|Romance|War,False
573027,1584,3362,2,1005615712,M,25,19,45701,Dog Day Afternoon (1975),Comedy|Crime|Drama,False
264448,5112,1127,3,962326065,M,35,13,89128,"Abyss, The (1989)",Action|Adventure|Sci-Fi|Thriller,False
85355,3471,292,3,973298219,M,18,4,80302,Outbreak (1995),Action|Drama|Thriller,False
608083,1793,2273,4,974761408,M,25,4,20008,Rush Hour (1998),Action|Thriller,False
528817,2264,2012,3,974582808,F,45,7,37877,Back to the Future Part III (1990),Comedy|Sci-Fi|Western,False
358579,1112,3148,5,974944764,M,18,6,19104,"Cider House Rules, The (1999)",Drama,False
932476,931,84,3,975189625,F,56,1,06032,Last Summer in the Hamptons (1995),Comedy|Drama,False
91038,1301,1544,3,977420894,F,25,2,10475,"Lost World: Jurassic Park, The (1997)",Action|Adventure|Sci-Fi|Thriller,False
116165,3685,3699,3,966950483,M,25,5,55100,Starman (1984),Adventure|Drama|Romance|Sci-Fi,False
100313,2507,1834,5,974079876,M,25,4,94107,"Spanish Prisoner, The (1997)",Drama|Thriller,False
213966,566,1214,3,976043032,M,25,17,92122,Alien (1979),Action|Horror|Sci-Fi|Thriller,False
822448,3426,2183,4,967351509,M,25,20,90046,"Man Who Knew Too Much, The (1956)",Thriller,False
800880,4531,1208,4,964837403,M,18,4,85701,Apocalypse Now (1979),Drama|War,False
947028,1015,2121,2,975014637,M,35,3,11220,Cujo (1983),Horror|Thriller,False
840409,2826,945,5,975279448,M,35,12,10011,Top Hat (1935),Comedy|Musical|Romance,False
139546,3272,95,4,971255567,M,35,0,08330,Broken Arrow (1996),Action|Thriller,False
657386,1314,2142,5,974785452,F,18,4,68154,"American Tail: Fievel Goes West, An (1991)",Animation|Children's|Comedy,False
830783,3618,565,2,967121574,M,56,17,22657,Cronos (1992),Horror,False
461029,2909,2161,4,971977347,M,25,7,43228,"NeverEnding Story, The (1984)",Adventure|Children's|Fantasy,False
996246,3841,2164,3,966000238,M,45,18,26101,Surf Nazis Must Die (1987),Drama,False
333307,6,2082,3,978236975,F,50,9,55117,"Mighty Ducks, The (1992)",Children's|Comedy,False
947409,4979,3941,1,969321975,M,35,2,55423,Sorority House Massacre (1986),Horror,False
3259,1641,3408,4,974715481,M,25,0,95819,Erin Brockovich (2000),Drama,False
791758,4388,2463,4,965166437,M,45,3,75074,Ruthless People (1986),Comedy,False
110467,161,1225,3,977220552,M,45,16,98107-2117,Amadeus (1984),Drama,False
630317,919,247,4,975203422,F,35,1,92056,Heavenly Creatures (1994),Drama|Fantasy|Romance|Thriller,False
546829,731,2105,4,975527781,M,45,3,55410,Tron (1982),Action|Adventure|Fantasy|Sci-Fi,False
962725,482,2862,3,976220847,M,25,14,55305,Caligula (1980),Drama,False
539500,3520,1220,4,966948027,M,25,0,40515,"Blues Brothers, The (1980)",Action|Comedy|Musical,False
7530,4289,1197,5,965275189,M,35,14,32068,"Princess Bride, The (1987)",Action|Adventure|Comedy|Romance,False
656757,3054,232,3,987019171,M,18,4,44056,Eat Drink Man Woman (1994),Comedy|Drama,False
71291,1162,1210,4,974863818,F,35,0,97213,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Romance|Sci-Fi|War,False
795288,931,2186,5,975190013,F,56,1,06032,Strangers on a Train (1951),Film-Noir|Thriller,False
225374,3934,1240,4,965703605,M,25,0,44512,"Terminator, The (1984)",Action|Sci-Fi|Thriller,False
852661,2793,490,4,980378849,M,35,7,70116,Malice (1993),Thriller,False
919606,2724,1050,5,973271835,F,45,2,27514,Looking for Richard (1996),Documentary|Drama,False
419553,3641,428,5,966481729,M,25,0,92008,"Bronx Tale, A (1993)",Drama,False
696630,3557,2836,4,966807603,M,18,5,48185,Outside Providence (1999),Comedy,False
823554,4526,3204,1,964808421,M,25,20,10012,"Boys from Brazil, The (1978)",Thriller,False
563679,2532,3101,4,974052577,F,56,13,37917,Fatal Attraction (1987),Thriller,False
65293,3967,2268,3,968872524,F,18,2,13603,"Few Good Men, A (1992)",Crime|Drama,False
605819,3312,2840,4,981864004,F,18,4,90039,Stigmata (1999),Thriller,False
427187,4094,1257,4,966223838,M,25,17,49017,Better Off Dead... (1985),Comedy,False
5457,4452,2355,2,965088172,F,25,7,78666,"Bug's Life, A (1998)",Animation|Children's|Comedy,False
843906,5569,1172,5,959308134,F,18,1,07666,Cinema Paradiso (1988),Comedy|Drama|Romance,False
159038,1150,349,2,974871663,F,25,20,75226,Clear and Present Danger (1994),Action|Adventure|Thriller,False
132288,5996,1552,4,956953961,F,25,0,87114,Con Air (1997),Action|Adventure|Thriller,False
430854,669,3438,4,975634658,M,25,17,30307,Teenage Mutant Ninja Turtles (1990),Action|Children's|Fantasy,False
884767,587,1054,2,976899890,M,25,20,92649,Get on the Bus (1996),Drama,False
911586,1706,1241,4,974708492,M,25,20,19134,Braindead (1992),Comedy|Horror,False
422595,4793,2124,1,963435901,F,25,6,48108,"Addams Family, The (1991)",Comedy,False
284767,2820,2959,4,974337078,F,35,0,02138,Fight Club (1999),Drama,False
426155,3509,3869,3,967060237,M,18,4,02115,"Naked Gun 2 1/2: The Smell of Fear, The (1991)",Comedy,False
17129,1199,2791,5,974920360,M,50,13,77459,Airplane! (1980),Comedy,False
384895,2967,25,2,971151796,M,25,0,94110,Leaving Las Vegas (1995),Drama|Romance,False
786295,5985,2875,3,960650516,F,18,4,78705-5221,Sommersby (1993),Drama|Mystery|Romance,False
269361,855,1279,3,976409731,F,18,2,72701,Night on Earth (1991),Comedy|Drama,False
343890,731,1806,4,975529595,M,45,3,55410,Paulie (1998),Adventure|Children's|Comedy,False
920883,4381,3841,2,965174954,M,25,4,65804,Air America (1990),Action|Comedy,False
599406,5654,3535,4,995647293,M,25,4,95616,American Psycho (2000),Comedy|Horror|Thriller,False
51759,2818,1207,4,972667946,M,25,12,55106,To Kill a Mockingbird (1962),Drama,False
402591,4928,1060,4,962663234,F,25,3,92103,Swingers (1996),Comedy|Drama,False
580712,4438,421,3,965096423,M,50,0,11947,Black Beauty (1994),Adventure|Children's,False
164473,4049,1527,2,965497983,M,45,11,33133,"Fifth Element, The (1997)",Action|Sci-Fi,False
79485,1303,434,3,974835782,M,25,19,94111,Cliffhanger (1993),Action|Adventure|Crime,False
473271,1117,1374,4,976591566,M,18,14,10017,Star Trek: The Wrath of Khan (1982),Action|Adventure|Sci-Fi,False
10132,5359,2804,3,971370713,M,18,16,27705,"Christmas Story, A (1983)",Comedy|Drama,False
712731,4609,312,2,964165243,F,25,4,53951,Stuart Saves His Family (1995),Comedy,False
258685,24,2716,4,978132276,F,25,7,10023,Ghostbusters (1984),Comedy|Horror,False
498697,3111,370,4,969481079,M,18,4,56520,Naked Gun 33 1/3: The Final Insult (1994),Comedy,False
613514,3626,2389,3,966618026,M,25,17,75075,Psycho (1998),Crime|Horror|Thriller,False
924339,4408,2929,4,965158523,F,45,2,19033,Reds (1981),Drama,False
809966,1461,1976,2,974756551,F,45,0,94115,Friday the 13th Part 3: 3D (1982),Horror,False
803760,5585,2944,4,959284549,M,25,4,10016,"Dirty Dozen, The (1967)",Action|War,False
250192,4476,800,5,965058953,M,45,1,50588,Lone Star (1996),Drama|Mystery,False
662076,5256,2085,4,961306758,M,25,16,30269,101 Dalmatians (1961),Animation|Children's,False
180279,4478,1245,3,983913876,M,1,12,02138,Miller's Crossing (1990),Drama,False
140668,605,2571,5,975869911,F,18,4,44425,"Matrix, The (1999)",Action|Sci-Fi|Thriller,False
953873,5390,20,2,960327805,M,1,0,78130,Money Train (1995),Action,False
620112,2042,2701,1,974667082,M,1,10,79358,Wild Wild West (1999),Action|Sci-Fi|Western,False
306981,4519,412,4,964837900,M,50,7,38135,"Age of Innocence, The (1993)",Drama,False
73342,5536,1210,3,959810929,M,25,16,67204,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Romance|Sci-Fi|War,False
763970,712,2053,2,975602533,M,25,0,95136,"Honey, I Blew Up the Kid (1992)",Children's|Comedy|Sci-Fi,False
142746,5490,2571,2,959816086,M,45,17,80907,"Matrix, The (1999)",Action|Sci-Fi|Thriller,False
496054,1120,1104,5,975623079,M,18,4,95616,"Streetcar Named Desire, A (1951)",Drama,False
944422,826,3915,2,975373339,F,35,1,80210,Girlfight (2000),Drama,False
8814,5100,1287,4,962362493,M,50,6,193122042,Ben-Hur (1959),Action|Adventure|Drama,False
367582,4793,454,3,963435966,F,25,6,48108,"Firm, The (1993)",Drama|Thriller,False
763316,1244,3426,5,974830489,M,25,4,22030,Jungle Fever (1991),Drama|Romance,False
290863,302,2890,4,976505126,M,18,4,04901,Three Kings (1999),Drama|War,False
704372,1183,1219,5,974852743,M,35,19,94598,Psycho (1960),Horror|Thriller,False
620588,5256,2701,1,961271689,M,25,16,30269,Wild Wild West (1999),Action|Sci-Fi|Western,False
351459,1794,474,2,974705100,M,25,11,20878,In the Line of Fire (1993),Action|Thriller,False
230908,5798,288,4,959194221,M,35,0,80027,Natural Born Killers (1994),Action|Thriller,False
902214,53,3919,1,977980896,M,25,0,96931,Hellraiser III: Hell on Earth (1992),Horror,False
751118,4457,1227,5,965075822,M,35,14,95492,Once Upon a Time in America (1984),Crime|Drama|Thriller,False
79531,1681,434,1,974708420,M,18,4,78705,Cliffhanger (1993),Action|Adventure|Crime,False
17041,911,2791,4,975211756,M,50,0,98226,Airplane! (1980),Comedy,False
783580,4041,1556,2,965513205,M,18,3,48005,Speed 2: Cruise Control (1997),Action|Romance|Thriller,False
560491,5663,2076,3,958768741,F,35,20,75093,Blue Velvet (1986),Drama|Mystery,False
69603,3999,2916,3,965572824,M,35,17,30701,Total Recall (1990),Action|Adventure|Sci-Fi|Thriller,False
149769,1778,1954,4,975663866,M,18,4,94704,Rocky (1976),Action|Drama,False
948695,3416,251,3,967409352,M,25,12,20850,"Hunted, The (1995)",Action,False
531300,2023,1073,3,1006290541,M,18,4,56001,Willy Wonka and the Chocolate Factory (1971),Adventure|Children's|Comedy|Fantasy,False
908907,5458,3185,4,1003630626,F,18,2,98102,Snow Falling on Cedars (1999),Drama,False
362183,454,2712,4,976235024,M,25,20,55092,Eyes Wide Shut (1999),Drama,False
801655,1748,3366,4,974705263,M,50,1,04240,Where Eagles Dare (1969),Action|Adventure|War,False
21162,4090,2797,4,965426897,M,56,6,77379,Big (1988),Comedy|Fantasy,False
369456,1794,1639,2,974705372,M,25,11,20878,Chasing Amy (1997),Drama|Romance,False
861352,928,1952,5,975193133,F,56,16,98199,Midnight Cowboy (1969),Drama,False
737872,5824,3104,3,957898814,M,18,12,18052,Midnight Run (1988),Action|Adventure|Comedy|Crime,False
703113,3816,1717,2,965954638,F,25,3,90020,Scream 2 (1997),Horror|Thriller,False
270172,3773,2723,2,966045323,M,35,6,50265,Mystery Men (1999),Action|Adventure|Comedy,False
962539,731,2570,2,975528402,M,45,3,55410,"Walk on the Moon, A (1999)",Drama|Romance,False
228030,1211,2333,4,976217606,M,18,4,10027,Gods and Monsters (1998),Drama,False
616268,5530,1804,3,959624595,F,18,4,63141,"Newton Boys, The (1998)",Crime|Drama,False
916060,862,3317,4,977719246,M,35,7,10019,Wonder Boys (2000),Comedy|Drama,False
587473,1399,2572,3,1016663843,M,18,17,10804,10 Things I Hate About You (1999),Comedy|Romance,False
643055,302,3827,3,1014071069,M,18,4,04901,Space Cowboys (2000),Action|Sci-Fi,False
981492,5680,632,5,958612448,M,50,20,94117,Land and Freedom (Tierra y libertad) (1995),War,False
546013,3049,1230,4,970183619,F,50,0,02421,Annie Hall (1977),Comedy|Romance,False
752718,855,2118,4,976409972,F,18,2,72701,"Dead Zone, The (1983)",Horror|Thriller,False
54300,4562,2028,4,967430646,M,35,10,94133,Saving Private Ryan (1998),Action|Drama|War,False
198774,2288,1261,3,974520384,M,1,10,13066,Evil Dead II (Dead By Dawn) (1987),Action|Adventure|Comedy|Horror,False
562784,1422,3396,4,976120173,M,35,17,55934,"Muppet Movie, The (1979)",Children's|Comedy,False
432768,4033,2,3,965523737,M,25,6,43551,Jumanji (1995),Adventure|Children's|Fantasy,False
784335,5074,381,4,965102670,M,1,0,20132,When a Man Loves a Woman (1994),Drama,False
861922,6000,1952,3,956880419,M,45,17,30075,Midnight Cowboy (1969),Drama,False
890746,4169,1627,2,976588931,M,50,0,66048,U Turn (1997),Action|Crime|Mystery,False
973544,2042,3401,1,974667215,M,1,10,79358,Baby... Secret of the Lost Legend (1985),Adventure|Sci-Fi,False
787886,5161,2950,1,961910799,M,25,4,30052,"Blue Lagoon, The (1980)",Adventure|Drama|Romance,False
245547,1059,728,4,974957085,F,25,0,97213,Cold Comfort Farm (1995),Comedy,False
608071,1698,2273,3,1015993960,M,35,2,97214,Rush Hour (1998),Action|Thriller,False
545410,173,1230,5,985285844,M,25,0,45237,Annie Hall (1977),Comedy|Romance,False
719926,5837,786,4,957844782,M,25,7,60607,Eraser (1996),Action|Thriller,False
721881,1422,3210,3,976120587,M,35,17,55934,Fast Times at Ridgemont High (1982),Comedy,False
625840,4926,2392,2,962662174,M,1,10,55616,Jack Frost (1998),Comedy|Drama,False
207529,5137,2617,4,964337383,M,18,18,65265,"Mummy, The (1999)",Action|Adventure|Horror|Thriller,False
289158,2962,2384,2,972415716,M,35,3,94109,Babe: Pig in the City (1998),Children's|Comedy,False
516668,4556,969,5,964626862,M,45,16,55011,"African Queen, The (1951)",Action|Adventure|Romance|War,False
446779,425,1278,4,976281230,M,25,12,55303,Young Frankenstein (1974),Comedy|Horror,False
872036,2857,1971,2,972505865,M,25,0,10469,"Nightmare on Elm Street 4: The Dream Master, A (1988)",Horror,False
396107,338,3510,4,976344160,M,35,7,55116,Frequency (2000),Drama|Thriller,False
411240,3696,3253,3,966302737,M,35,7,19149,Wayne's World (1992),Comedy,False
792341,2899,1593,3,971919734,M,35,14,94133,Picture Perfect (1997),Comedy|Romance,False
366796,4169,1059,2,973310798,M,50,0,66048,William Shakespeare's Romeo and Juliet (1996),Drama|Romance,False
91548,3610,1544,3,967000192,M,18,6,30064,"Lost World: Jurassic Park, The (1997)",Action|Adventure|Sci-Fi|Thriller,False
505191,4007,2795,4,965673554,M,35,12,88005,Vacation (1983),Comedy,False
897464,6001,1950,5,956801888,F,25,7,94117,In the Heat of the Night (1967),Drama|Mystery,False
590118,1842,2694,3,996464782,M,18,4,53190,Big Daddy (1999),Comedy,False
202957,613,3552,4,975811643,M,35,20,10562,Caddyshack (1980),Comedy,False
937887,935,1238,3,976667582,M,35,14,60538,Local Hero (1983),Comedy,False
654424,5880,1186,1,958488130,M,25,1,08904,"Sex, Lies, and Videotape (1989)",Drama,False
584228,1584,2528,5,977379442,M,25,19,45701,Logan's Run (1976),Action|Adventure|Sci-Fi,False
689909,5501,1258,5,959796231,M,25,2,33334,"Shining, The (1980)",Horror,False
262786,3308,162,4,967996326,F,18,20,15701-1348,Crumb (1994),Documentary,False
889224,261,2328,4,976672119,M,25,20,75801,Vampires (1998),Horror,False
549501,4815,1234,5,991430891,F,50,18,04849,"Sting, The (1973)",Comedy|Crime,False
781604,4496,3219,4,965014474,M,45,2,06513,Pacific Heights (1990),Thriller,False
285870,1968,1722,3,974742548,M,25,11,85258,Tomorrow Never Dies (1997),Action|Romance|Thriller,False
747984,5522,45,5,960089796,M,25,14,02460,To Die For (1995),Comedy|Drama,False
591038,3389,1982,3,967515217,M,18,0,13603,Halloween (1978),Horror,False
453208,2073,1282,5,974663115,F,18,4,13148,Fantasia (1940),Animation|Children's|Musical,False
418499,3563,1307,3,966788023,M,25,2,33133,When Harry Met Sally... (1989),Comedy|Romance,False
878036,3248,1931,2,968303078,F,25,7,94115,Mutiny on the Bounty (1935),Adventure,False
74218,3125,1687,4,1004734969,M,25,7,10025,"Jackal, The (1997)",Action|Thriller,False
819889,3469,2303,4,967231975,M,45,17,02176,Nashville (1975),Drama|Musical,False
502269,476,3591,4,976222239,M,35,0,55127,Mr. Mom (1983),Comedy|Drama,False
444419,1194,2077,4,974850863,F,25,1,95617,"Journey of Natty Gann, The (1985)",Adventure|Children's,False
746845,1969,2410,1,975811170,F,25,3,92116,Rocky III (1982),Action|Drama,False
757053,5636,2301,3,959052730,M,25,7,98102,History of the World: Part I (1981),Comedy,False
871586,4543,1969,3,964671307,M,25,2,11105,"Nightmare on Elm Street Part 2: Freddy's Revenge, A (1985)",Horror,False
329391,3836,3072,5,965927573,F,50,8,84770,Moonstruck (1987),Comedy,False
473005,5938,2174,3,957212634,M,25,1,35401,Beetlejuice (1988),Comedy|Fantasy,False
719667,2282,786,5,978398241,M,50,2,32117,Eraser (1996),Action|Thriller,False
955762,1607,1889,3,974734257,M,45,1,02135,Insomnia (1997),Thriller,False
89665,935,3147,5,975182222,M,35,14,60538,"Green Mile, The (1999)",Drama|Thriller,False
714816,435,185,3,976248751,M,25,7,55125,"Net, The (1995)",Sci-Fi|Thriller,False
182555,1958,3421,4,975636015,F,25,1,17055,Animal House (1978),Comedy,False
887088,5795,2120,1,958079540,M,25,1,92688,Needful Things (1993),Drama|Horror,False
10739,3615,594,4,966602280,M,25,17,76028,Snow White and the Seven Dwarfs (1937),Animation|Children's|Musical,False
180251,3884,1245,4,965817261,M,18,4,78759,Miller's Crossing (1990),Drama,False
807254,31,3022,4,978120971,M,56,7,06840,"General, The (1927)",Comedy,False
4551,1340,2355,1,974781752,M,25,7,14302,"Bug's Life, A (1998)",Animation|Children's|Comedy,False
556044,3997,2706,5,965580438,M,35,17,45255,American Pie (1999),Comedy,False
211253,2472,1136,5,974235149,M,25,18,37922,Monty Python and the Holy Grail (1974),Comedy,False
542223,1358,2530,2,974770515,M,35,17,49508,Beneath the Planet of the Apes (1970),Action|Sci-Fi,False
572112,3850,2106,4,965882605,M,18,3,92278,Swing Kids (1993),Drama|War,False
89109,4647,1259,3,963968140,M,35,20,80222,Stand by Me (1986),Adventure|Comedy|Drama,False
35287,1391,588,4,974770419,M,35,15,20723,Aladdin (1992),Animation|Children's|Comedy|Musical,False
74661,1019,1213,5,975009743,M,35,1,60640,GoodFellas (1990),Crime|Drama,False
427714,3416,1831,2,967400551,M,25,12,20850,Lost in Space (1998),Action|Sci-Fi|Thriller,False
82737,5848,3035,4,957782681,M,50,20,20009,Mister Roberts (1955),Comedy|Drama|War,False
308440,1950,1885,5,974700046,M,25,12,49024,"Opposite of Sex, The (1998)",Comedy|Drama,False
461885,4981,3037,5,962597324,M,50,1,55406,Little Big Man (1970),Comedy|Drama|Western,False
97458,3162,110,4,968858667,M,25,1,08854-3115,Braveheart (1995),Action|Drama|War,False
90314,4033,3147,4,965511768,M,25,6,43551,"Green Mile, The (1999)",Drama|Thriller,False
248297,3189,6,4,969791035,M,25,16,90292,Heat (1995),Action|Crime|Thriller,False
643810,3336,610,3,968043606,M,35,17,93436,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi,False
403140,1889,1356,2,976434300,M,18,14,80023,Star Trek: First Contact (1996),Action|Adventure|Sci-Fi,False
779409,1449,1100,1,975529219,M,35,20,17112,Days of Thunder (1990),Action|Romance,False
208785,6040,3671,4,997454367,M,25,6,11106,Blazing Saddles (1974),Comedy|Western,False
184223,4220,1641,4,966456162,M,35,0,97225,"Full Monty, The (1997)",Comedy,False
388188,375,1673,5,979847596,M,25,2,55106,Boogie Nights (1997),Drama,False
312954,148,497,3,977334859,M,50,17,57747,Much Ado About Nothing (1993),Comedy|Romance,False
922824,5686,2672,3,958603619,M,56,16,60610,"Thirteenth Floor, The (1999)",Drama|Sci-Fi|Thriller,False
361067,1356,4,1,974772050,F,18,4,91706,Waiting to Exhale (1995),Comedy|Drama,False
851132,1791,2677,3,974701858,M,18,4,19146,Buena Vista Social Club (1999),Documentary,False
779243,4029,2269,3,965513471,F,56,3,21114,Indecent Proposal (1993),Drama,False
832423,2383,3712,3,974324556,F,25,14,95125,Soapdish (1991),Comedy,False
474630,1119,1375,4,974912802,M,35,1,90504,Star Trek III: The Search for Spock (1984),Action|Adventure|Sci-Fi,False
846602,5220,1963,5,961551816,M,25,7,91436,Take the Money and Run (1969),Comedy,False
